stopid,stopname,lat,lon
10070184,"Rua Acácio Paulino Pinto, 260",-21.75174246,-43.32904281
10070125,"Rua Acy Gonçalves de Oliveira, 545",-21.75264526,-43.32915532
10070190,"Rua Maria do Carmo Alves, 86",-21.75163915,-43.33356488
10070157,"Rua Luís Marchini, 147",-21.75211599,-43.32761705
10070153,"Rua Maria do Carmo Alves, 404",-21.75169987,-43.33065486
10070136,"Rua Acácio Paulino Pinto, 500",-21.75117874,-43.33146656
10070162,"Rua Fausto Machado, 470",-21.75380964,-43.33625936
10070151,"Rua Ademar Ferreira Leite, 101",-21.75273872,-43.33532655
10070177,"Rua Alexandre Vicentim, 80",-21.75607175,-43.33536541
10070192,"Rua José de Souza Chagas, 330",-21.75082958,-43.32965184
10070150,"Rua José de Souza Chagas, 30",-21.75133355,-43.33201468
10070154,"Rua Acácio Paulino Pinto, 70",-21.75252342,-43.32780457
10070161,"Rua Fausto Machado, 340",-21.75259251,-43.33462977
10070164,"Rua Professor Joaquim de Queirós, 227",-21.75363649,-43.33431608
10070126,"Rua Noêmia Egídia dos Santos, 212",-21.75323121,-43.32614922
10070137,"Rua Acy Gonçalves de Oliveira, 185",-21.75302202,-43.3278339
10070147,"Rua Luís Marchini, 261",-21.75130186,-43.328583
10070160,"Rua Alexandre Vicentim, 232",-21.75470554,-43.33444905
10070167,"Rua Ademar Ferreira Leite, 559",-21.75394365,-43.33702636
10070186,"Rua Acácio Paulino Pinto, 360",-21.75116447,-43.33012395
10070183,"Rua Luís Marchini, 99",-21.75254892,-43.32678187
10070127,"Rua Noêmia Egídia dos Santos, 112",-21.75374938,-43.32681691
10070191,"Rua José de Souza Chagas, 200",-21.75060751,-43.33109081
10073635,"Rua Goiás, 131",-21.7555615,-43.33620389
10073590,"Avenida Agilberto Costa, 323",-21.74911308,-43.33138811
10074970,"Rua São Lourenço, 449",-21.74999544,-43.32934189
10073624,"Rua Fausto Machado, 54",-21.75449698,-43.33591401
10074939,"Rua José Zacarias dos Santos, 70",-21.74953515,-43.32596314
10074942,"Estrada Athos Branco da Rosa, 351 - Ponto Final da Linha 431",-21.75173187,-43.32289505
10074940,"Rua Cruz e Souza, 282",-21.75017115,-43.32679003
10074945,"Rua São Lourenço, 293",-21.74986333,-43.33085632
10073315,"Rua Fausto Machado, 189",-21.75354004,-43.33469784
10074950,"Rua São Lourenço, 615",-21.75017972,-43.32780528
10073627,"Rua Araxá, 143",-21.74945197,-43.33289075
10069785,"Rua Araxá, 15",-21.75057326,-43.33276652
10074941,"Rua José Zacarias dos Santos, 67",-21.74959553,-43.32584822
10074962,"Rua São Lourenço, 292",-21.75005784,-43.33086241
10074961,"Rua São Lourenço, 184",-21.74990643,-43.33188629
10074958,"Rua Cesário Alvim, 434",-21.75568962,-43.33821106
10074960,"Rua Cesário Alvim, 64",-21.75646755,-43.34106272
10074964,"Rua Goiás, 180",-21.75528036,-43.33565855
10074953,"Rua São Lourenço, 432",-21.75017388,-43.32939672
10074974,"Rua São Lourenço, 616",-21.75033927,-43.32780445
10074966,"Rua São Lourenço, 36",-21.7505225,-43.33243584
10074957,"Rua Cesário Alvim, 210",-21.75577436,-43.34016645
10074975,"Rua Cruz e Souza, 249",-21.74991534,-43.32662427
10073591,"Avenida Agilberto Costa, 729",-21.74956248,-43.3270973
10073595,"Rua José Zacarias dos Santos, 221",-21.75117228,-43.32607329
10073601,"Rua José Zacarias dos Santos, 353 - Ponto Final da Linha 432",-21.75246328,-43.32631141
10073596,"Rua José Zacarias dos Santos, 147",-21.75027687,-43.32589805
10073594,"Avenida Agilberto Costa, 615",-21.74947225,-43.32847441
10073663,"Avenida Agilberto Costa, 473",-21.74931998,-43.32988906
10073602,"Avenida Agilberto Costa, 764",-21.74979167,-43.32690287
10073639,"Rua Araxá, 142",-21.74944878,-43.33267081
10073593,"Avenida Agilberto Costa, 472",-21.74950312,-43.32992172
10074948,"Avenida Agilberto Costa, 320",-21.74931903,-43.33143604
10073661,"Avenida Agilberto Costa, 606",-21.74961343,-43.32859039
10073599,"Rua José Zacarias dos Santos, 248",-21.75117154,-43.3262496
10073629,"Rua Araxá, 30",-21.75042888,-43.33271149
10073592,"Rua José Zacarias dos Santos, 156",-21.75026131,-43.32611847
10074519,"Rua Doutor Eurico Viana, 478",-21.74702761,-43.33346558
10074521,"Rua Pintor Américo Rodrigues, 60",-21.74749916,-43.33317327
10074514,"Rua Marcelino de Oliveira, 74",-21.74843816,-43.33315277
10074517,"Rua Marcelino de Oliveira, 242",-21.74864449,-43.33160699
10072348,"Rua Doutor Eurico Viana, 558",-21.74683259,-43.33284343
10074510,"Rua Sebastião Costa, 229",-21.74604471,-43.3326354
10074506,"Rua Sebastião Costa, 483",-21.74688911,-43.33034134
10072347,"Rua Pintor Américo Rodrigues, 87",-21.74774029,-43.33292234
10070139,"Rua Domingos Adão, 136",-21.74820935,-43.32756281
10072349,"Rua Marcelino de Oliveira, 109",-21.74833224,-43.33285606
10070145,"Rua Lambari, 81",-21.74904091,-43.32883989
10070142,"Rua Lambari, 1204",-21.74900775,-43.32770074
10074532,"Rua Doutor Eurico Viana, 668",-21.7470048,-43.33213926
10074507,"Rua Sebastião Costa, 135",-21.74640741,-43.33332443
10070144,"Rua Caxambu, 16",-21.74851768,-43.32946229
10074536,"Rua Sebastião Costa, 337",-21.74618721,-43.33097076
10074501,"Rua Sebastião Costa, 569 - Ponto Final da Vila Alpina",-21.74675568,-43.32928705
10074508,"Rua Sebastião Costa, 79",-21.74704552,-43.33421707
10074533,"Rua Doutor Eurico Viana, 734",-21.74751468,-43.33155036
10070143,"Rua Cruz e Souza, 125",-21.74879253,-43.32659542
10072334,"Rua Goiás, 430",-21.75368287,-43.33396323
10074523,"Rua Doutor Eurico Viana, 872",-21.74763605,-43.33008111
10072353,"Rua Doutor Eurico Viana, 1058",-21.74840059,-43.32851839
11950025,"Rua Doutor Eurico Viana, 763 - Ponto Final da Linha 434",-21.74763713,-43.33120761
11950023,"Rua Doutor Eurico Viana, 559",-21.74669894,-43.3328472
11950024,"Rua Doutor Eurico Viana, 631",-21.74674005,-43.33222358
11950036,"Rua Doutor Eurico Viana, 937",-21.74762625,-43.32951642
11950028,"Rua Sebastião Costa, 240",-21.74610188,-43.33245214
11950033,"Rua Cruz e Souza, 125",-21.74879298,-43.32674139
11950031,"Rua Sebastião Costa, 562",-21.7469795,-43.32964654
11950030,"Rua Sebastião Costa, 460",-21.74698055,-43.3304955
11950032,"Rua Domingos Adão, 141",-21.7483595,-43.32762383
11950029,"Rua Sebastião Costa, 368",-21.74640487,-43.3310274
11950034,"Rua Lambari, 1237",-21.74889207,-43.32761047
11950037,"Rua Doutor Eurico Viana, 871",-21.74757602,-43.33028291
11950027,"Rua Sebastião Costa, 80",-21.74704254,-43.33407641
11950026,"Rua Doutor Eurico Viana, 479",-21.74701079,-43.33361283
11950035,"Rua Doutor Eurico Viana, 1097",-21.74845907,-43.3282642
10073938,"Rua do Boto, 6",-21.72370529,-43.32198715
10073812,"Rua C, 49 - Ponto Final da Linha 435",-21.7237587,-43.3209247
10073922,"Rua Frederico Imbroisi, 250",-21.72244982,-43.32080883
10073928,"Rua Frederico Imbroisi, 46",-21.7244135,-43.32136381
10073813,"Rua Canor Simões Coelho, 240",-21.72320938,-43.32071299
10073959,"Rua Frederico Imbroisi, 2",-21.72279078,-43.32174647
10073960,"Rua Frederico Imbroisi, 26",-21.72403923,-43.32183718
10073919,"Rua Frederico Imbroisi, 240",-21.7234007,-43.3212744
10073925,"Rua Frederico Imbroisi, 36",-21.72486641,-43.32188523
10073939,"Rua do Boto, 91",-21.72190857,-43.32050705
10073961,"Rua do Boto, 7",-21.72358747,-43.32210768
10073937,"Rua do Boto, 30",-21.7223608,-43.32170737
10070592,"Rua José Sobreira, 600",-21.73790032,-43.32338482
10070594,"Rua José Sobreira, 464",-21.73758857,-43.32436669
10070653,"Rua Ministro Odilon Braga, 26",-21.73425126,-43.32886207
10070586,"Rua José Sobreira, 306",-21.73659134,-43.32526016
10070578,"Rua José Sobreira, 228",-21.73622322,-43.32586288
10070554,"Rua José Sobreira, 826",-21.73622151,-43.3234824
10070560,"Rua José Sobreira, 720",-21.73710639,-43.32289326
10070590,"Rua José Sobreira, 404",-21.73713875,-43.32453156
10070524,"Rua Roberto Hargreaves, 167",-21.7362036,-43.32672453
10070582,"Rua Roberto Hargreaves, 91",-21.73568141,-43.32707405
10363429,"Rua José Sobreira, 1000",-21.7350361,-43.32340269
10070526,"Rua Roberto Hargreaves, 263",-21.73698892,-43.32670892
10070534,"Rua Roberto Hargreaves, 401",-21.73651166,-43.32757664
10070655,"Rua Ministro Odilon Braga, 130",-21.73499805,-43.3277812
10074727,"Rua Luís Gonzaga de Figueiredo, 280",-21.76851696,-43.31814325
10074692,"Rua Nossa Senhora de Lourdes, 751",-21.76924714,-43.32331085
10074729,"Rua Luís Gonzaga de Figueiredo, 185",-21.76777649,-43.31912613
10074724,"Rua Luís Gonzaga de Figueiredo, 17",-21.76622963,-43.31940842
10074750,"Rua Inácio da Gama, 649",-21.7657301,-43.32818341
10073572,"Rua Francisco Gonçalo de Faria, 350",-21.76401882,-43.32575965
10074695,"Rua Francisco Gonçalo de Faria, 136",-21.76490249,-43.32766832
10074740,"Estrada Athos Branco da Rosa, 305",-21.76807871,-43.32105136
10074701,"Rua Francisco Gonçalo de Faria, 472",-21.76280144,-43.32590329
10072300,"Rua Adelaide Campos de Resende, 852",-21.76387101,-43.32831812
10074686,"Rua Francisco Gonçalo de Faria, 242",-21.76471454,-43.32661688
10074843,"Rua Nossa Senhora de Lourdes, 641",-21.76854324,-43.32437515
10074222,"Rua Luís Gonzaga de Figueiredo, 195 - Ponto Final do Parque Serra Verde",-21.76809692,-43.31745065
10074840,"Rua Nossa Senhora de Lourdes, 391",-21.76731491,-43.32659149
10074234,"Rua Jorge Firmino de Santana, 135",-21.7690299,-43.31696308
10073571,"Rua Francisco Gonçalo de Faria, 249",-21.7646135,-43.32675613
10074231,"Estrada Athos Branco da Rosa, 300",-21.76813994,-43.32087266
10074704,"Rua Francisco Gonçalo de Faria, 331",-21.76404232,-43.32594502
10073546,"Rua Nossa Senhora de Lourdes, 620",-21.76866691,-43.32454908
10074238,"Rua Jorge Firmino de Santana, 35",-21.76949034,-43.31589317
10074858,"Estrada Athos Branco da Rosa, 96",-21.76934624,-43.32237625
10074233,"Rua Jorge Firmino de Santana, 228",-21.76890182,-43.3179245
10074570,"Rua Nossa Senhora de Lourdes, 174",-21.76688766,-43.3283577
10074216,"Rua Professora Conceição Pereira, 78",-21.76877022,-43.31568516
10074217,"Rua Professora Conceição Pereira, 140",-21.76847446,-43.31642151
10074230,"Estrada Athos Branco da Rosa, 376",-21.76648311,-43.3198142
10074689,"Rua Inácio da Gama, 619",-21.76582951,-43.32868493
10073576,"Rua Francisco Gonçalo de Faria, 147",-21.76485045,-43.32777387
10073577,"Rua Inácio da Gama, 75",-21.76573598,-43.32836711
10070505,"Rua Nossa Senhora de Lourdes, 862",-21.76944351,-43.32314765
10073588,"Rua Francisco Gonçalo de Faria, 431",-21.76287686,-43.32586765
10074848,"Rua Nossa Senhora de Lourdes, 388",-21.76758575,-43.32659149
10074235,"Rua Luís Gonzaga de Figueiredo, 196",-21.76787949,-43.31929779
10073585,"Rua Adelaide Campos de Resende, 821",-21.76402576,-43.32835674
10071353,"Rua B, 147 - Ponto Final da Linha 439",-21.77538681,-43.30835342
10073545,"Rua B, 301",-21.77468681,-43.30866396
10071450,"Rua Francisco Rodrigues Silva, 710",-21.77618059,-43.30988408
10363430,"Rua João de Deus Pereira, 125",-21.77503616,-43.30918741
10071393,"Rua Roque Falci, 485",-21.77065784,-43.31747508
10071454,"Rua Francisco Rodrigues Silva, 120",-21.77357252,-43.31046141
10072295,"Avenida Sete de Setembro, 309",-21.76137585,-43.3353256
10074856,"Rua Francisco Cerqueira Cruzeiro, 510",-21.76952829,-43.31894302
10074722,"Rua Francisco Cerqueira Cruzeiro, 830",-21.77011299,-43.31630206
10071369,"Rua Pedro Trogo, 340",-21.77349415,-43.31159891
10072326,"Avenida Sete de Setembro, 109",-21.7625351,-43.3338623
10074698,"Rua Costa Carvalho, 100",-21.76409001,-43.33275282
10074713,"Avenida Brasil, 600",-21.76560402,-43.32950974
10071397,"Rua Raimundo Nonato de Faria, 36",-21.77083969,-43.31616461
10071488,"Rua Manoel Ribeiro de Almeida, 80",-21.77281624,-43.31485415
10071468,"Rua Luciano Vianelo, 121",-21.771666,-43.31668103
10071356,"Rua João de Deus Pereira, 625",-21.77642865,-43.30922699
10074861,"Rua Francisco Cerqueira Cruzeiro, 360",-21.76870143,-43.32036444
10071478,"Rua Antônio Elpídio Leite, 284",-21.77257717,-43.31533455
10074716,"Avenida Brasil, 450",-21.7649765,-43.33090591
10363431,"Rua Pedro Trogo, 80",-21.77255119,-43.31375542
10071455,"Rua Francisco Rodrigues Silva, 698",-21.7746582,-43.30985582
10074866,"Rua Francisco Cerqueira Cruzeiro, 730",-21.7696924,-43.31692863
10071464,"Rua Artur Lucas da Silva, 41",-21.77202999,-43.31544948
10071358,"Rua B, 301",-21.77455711,-43.30865097
10074864,"Rua Francisco Cerqueira Cruzeiro, 501",-21.76928657,-43.31908178
10074731,"Rua Luiz Fellet, 421",-21.7720201,-43.31229138
10074709,"Avenida Sete de Setembro, 150",-21.76218434,-43.3339485
10071337,"Rua Francisco Pereira, 107",-21.77478335,-43.31098461
10074707,"Rua Costa Carvalho, 91",-21.76393318,-43.33272934
10071345,"Rua João de Deus Pereira, 859",-21.77499008,-43.30932736
10071334,"Rua Francisco Pereira, 305",-21.77615061,-43.31029499
10071443,"Rua Pedro Trogo, 735",-21.77357691,-43.31118868
10074852,"Rua Francisco Cerqueira Cruzeiro, 365",-21.76864458,-43.32021715
10071335,"Rua Pedro Trogo, 339",-21.7732876,-43.31184476
10071452,"Rua João de Deus Pereira, 156 - Ponto Final da Linha 440",-21.77630424,-43.30933309
10074737,"Rua Francisco Cerqueira Cruzeiro, 829",-21.7700367,-43.31614685
10074743,"Rua Luiz Fellet, 211",-21.77121288,-43.31396305
10074781,"Avenida Brasil, 475",-21.76486206,-43.33065033
10074863,"Rua Francisco Cerqueira Cruzeiro, 741",-21.76953125,-43.31700134
10072297,"Avenida Sete de Setembro, 276",-21.76140816,-43.3349961
10074733,"Rua Luiz Fellet, 548",-21.77207758,-43.31243135
10072314,"Avenida Brasil, 835",-21.76269442,-43.33621427
10072308,"Avenida Brasil, 358",-21.76441819,-43.33332443
10074744,"Rua Luiz Fellet, 240",-21.7714029,-43.31385422
10071340,"Rua Francisco Fontainha, 190",-21.77285154,-43.31258582
10070873,"Rua Domingos Dalamura, 215",-21.77300678,-43.31467808
10071486,"Rua Manoel Ribeiro de Almeida, 328",-21.77359119,-43.31282754
10070929,"Rua Francisco Fontainha, 603",-21.77566888,-43.31195148
10070815,"Rua Primeira Vitória, 412",-21.77896022,-43.30906749
10072661,"Rua dos Vencedores, 77",-21.77971458,-43.3102417
10070868,"Rua Primeira Vitória, 343",-21.77807086,-43.31268978
10071565,"Rua Francisco Rodrigues Silva, 425",-21.77501467,-43.31367874
10071566,"Rua Francisco Rodrigues Silva, 249",-21.77596572,-43.31278277
10070813,"Rua Primeira Vitória, 301",-21.78081649,-43.3067112
10071370,"Rua Manoel Ribeiro de Almeida, 416",-21.77388033,-43.31215761
10070883,"Rua Primeira Vitória, 400",-21.77834594,-43.30999899
10070865,"Rua Milton de Araújo Campos, 35",-21.77573597,-43.31418442
10071372,"Rua Manoel Ribeiro de Almeida, 528",-21.77427139,-43.31129354
10070876,"Rua Milton de Araújo Campos, 291",-21.77648908,-43.31393444
10071534,"Rua Francisco Fontainha, 463",-21.77520063,-43.31259155
10070871,"Rua Primeira Vitória, 379",-21.7782726,-43.31087494
10070924,"Rua Manoel Alves, 137",-21.77384758,-43.31324387
10072666,"Rua dos Vencedores, 14 - Ponto Final da Linha 441",-21.77878431,-43.31266129
10070817,"Rua Primeira Vitória, 427",-21.77940654,-43.30854308
10071490,"Rua Manoel Ribeiro de Almeida, 262",-21.77320375,-43.31363988
10072631,Rua da Coragem,-21.78038216,-43.30897903
10072667,"Rua Milton de Araújo Campos, 325",-21.77758217,-43.3132478
10072643,Rua dos Vencedores,-21.78014522,-43.30956817
10072664,Rua dos Vencedores,-21.77929338,-43.3109467
10071571,"Rua Francisco Rodrigues Silva, 68",-21.77628147,-43.31180108
10070860,Rua da Coragem,-21.7809405,-43.30744171
10070922,"Rua Francisco Fontainha, 432",-21.77496645,-43.31276786
10071729,"Rua Manoel Ribeiro de Almeida, 227",-21.77304459,-43.3136673
10071542,"Rua Domingos Dalamura, 220",-21.77301586,-43.31483937
10071538,"Rua Francisco Fontainha, 620",-21.77581666,-43.3119117
10071446,"Rua Manoel Ribeiro de Almeida, 525",-21.77416736,-43.31126797
10071557,"Rua Francisco Fontainha, 694",-21.77666368,-43.31078124
10363432,"Rua Milton de Araújo Campos, 320",-21.77763137,-43.31338304
10071547,"Rua Manoel Alves, 242",-21.77397537,-43.31323624
10072654,"Rua Milton de Araújo Campos, 46",-21.77576605,-43.31440962
10072652,"Rua Milton de Araújo Campos, 290",-21.77654006,-43.31407058
10071444,"Rua Manoel Ribeiro de Almeida, 403",-21.773643,-43.312404
10071550,"Rua João de Deus Pereira, 600",-21.7764495,-43.31279647
10071553,"Rua João de Deus Pereira, 722",-21.77585325,-43.313501
10071561,"Rua João de Deus Pereira, 209",-21.77676964,-43.31131756
10073556,"Rua Doutor José Rafael de Souza Antunes, 225",-21.76776527,-43.3271941
10070281,"Rua Francisca Bechllufft dos Santos, 10",-21.77545217,-43.32848025
10070284,"Rua Doutor Lemos Monteiro, 495",-21.7707456,-43.32806921
10070283,"Rua Francisca Bechllufft dos Santos, 753",-21.77434731,-43.32718695
10070251,"Rua Doutor Lemos Monteiro, 171",-21.76905091,-43.3274262
10070249,"Rua Doutor Lemos Monteiro, 391",-21.77003479,-43.32882774
10070285,"Rua Francisca Bechllufft dos Santos, 605",-21.77162743,-43.32760156
10070276,"Rua Emergina Ernesto Guilherme, 159 - Ponto Final da Linha 443",-21.77505654,-43.32671756
10070643,"Rua Doutor José Rafael de Souza Antunes, 395 - Praça Cardoso Sobrinho",-21.76846518,-43.32571625
10070278,"Rua Francisca Bechllufft dos Santos, 580",-21.77269756,-43.32716298
10073574,"Rua Professor Luiz Viana, 758",-21.77361457,-43.327829
10074956,"Rua Professor Luiz Viana, 270",-21.77039184,-43.32964721
10073581,"Rua Professor Luiz Viana, 890",-21.77436265,-43.3282764
10074232,"Rua Horácio de Melo Brandão, 90",-21.77384567,-43.32850707
10366628,"Rua Horácio de Melo Brandão, 865",-21.77282373,-43.32867822
10074236,"Rua Horácio de Melo Brandão, 878",-21.77162264,-43.3292743
10366626,"Rua Professor Luiz Viana, 530",-21.77251158,-43.32814714
10074245,"Rua Maria Gonçalves Torres, 900",-21.77490542,-43.32875061
10074026,"Rua Horácio de Melo Brandão, 864",-21.77278211,-43.32857633
10070888,"Rua Doutor José Rafael de Souza Antunes, 170",-21.76773269,-43.32764656
10366627,"Rua Horácio de Melo Brandão, 131",-21.77366065,-43.32861921
10073586,"Rua Professor Luiz Viana, 210",-21.76968575,-43.32954094
10073553,"Rua Doutor José Rafael de Souza Antunes, 59",-21.76745224,-43.32888794
10074224,"Rua Maria Gonçalves Torres, 1290",-21.77622816,-43.32759499
10074221,"Rua Antenor Celso Rizzato, 960",-21.77525139,-43.32607424
10073587,"Rua Professor Luiz Viana, 450",-21.77151125,-43.32858395
10074215,"Rua Maria Gonçalves Torres, 1230",-21.77600584,-43.32855188
10073582,"Rua Professor Luiz Viana, 61",-21.76843729,-43.32838023
10366632,"Rua Florentina Garcia, 337",-21.77502783,-43.32551306
10366651,"Rua José Francisco Garcia, 15",-21.7695177,-43.32319065
10366631,"Rua Florentina Garcia, 469",-21.77608393,-43.32585638
10366635,"Rua Florentina Garcia, 395",-21.77417,-43.32238268
10070509,"Rua Florentina Garcia, 215",-21.77240753,-43.32319641
10070511,"Rua Florentina Garcia, 121",-21.77168274,-43.32370377
10366634,"Rua Florentina Garcia, 125",-21.77505274,-43.32355504
10074891,"Rua José Mazocoli, 34",-21.76847584,-43.32491849
10366636,"Rua Florentina Garcia, 43",-21.77106554,-43.32368259
10070545,"Rua Florentina Garcia, 315",-21.7735264,-43.3225075
10366633,"Rua Florentina Garcia, 1151",-21.77460439,-43.32496589
10366641,"Rua Doutor José Rafael de Souza Antunes, 346",-21.76840697,-43.32608258
10366642,"Rua Doutor Lemos Monteiro, 170",-21.76888523,-43.32749878
10366637,"Rua Maria Gonçalves Torres, 43",-21.77514948,-43.32862252
10366647,"Rua Francisca Bechllufft dos Santos, 10",-21.77532783,-43.32850839
10366645,"Rua Doutor Lemos Monteiro, 772",-21.7724684,-43.32752464
10366646,"Rua Francisca Bechllufft dos Santos, 139",-21.77427172,-43.32735504
10366644,"Rua Doutor Lemos Monteiro, 430",-21.77065627,-43.32843487
10366643,"Rua Doutor Lemos Monteiro, 354",-21.76980687,-43.32908665
10070541,"Rua Doutora Dulce Palmer, 15",-21.77096748,-43.32545471
10070574,"Rua Alzira Garcia, 643",-21.77003596,-43.32343328
10070568,"Rua Alzira Garcia, 765",-21.77064608,-43.32425046
10070537,"Rua Doutora Dulce Palmer, 159",-21.77237701,-43.3246727
10070535,"Rua Doutora Dulce Palmer, 115",-21.77180746,-43.32500743
10070543,"Rua Maria Garcia, 967 - Ponto Final da Linha 445",-21.77376024,-43.32320881
10070548,"Rua Doutora Dulce Palmer, 255",-21.77314844,-43.32420873
10070640,"Rua Doutor Dilermando Cruz, 20",-21.76912424,-43.32452011
10070646,"Rua Doutor Dilermando Cruz, 208",-21.7693882,-43.32605362
10070539,"Rua Alzira Garcia, 825",-21.77084646,-43.32584917
10366650,"Rua Florentina Garcia, 326",-21.7735421,-43.3226321
10070514,"Rua Florentina Garcia, 15",-21.76963585,-43.32318724
10070504,"Rua Florentina Garcia, 34",-21.77096176,-43.32375336
10070528,"Praça Doutor Jair Garcia, 32",-21.77034389,-43.32750833
10070530,"Rua Maria Garcia, 228",-21.77013471,-43.32678151
10366648,"Rua Florentina Garcia, 120",-21.77175864,-43.32381764
10366649,"Rua Florentina Garcia, 200",-21.77248099,-43.32333484
10070532,"Rua Doutor Dilermando Cruz, 348",-21.76953953,-43.32746017
10070580,"Rua José Francisco Garcia, 575 - Ponto Final da Linha 447",-21.77372975,-43.3211689
10070593,"Rua José Francisco Garcia, 225",-21.77120633,-43.32326591
10070523,"Rua José Francisco Garcia, 485",-21.77289678,-43.32150066
10070588,"Rua José Francisco Garcia, 335",-21.77182787,-43.32273125
10070551,"Rua Doutor João Lustosa, 213",-21.7701149,-43.32566071
10070591,"Rua Doutor João Lustosa, 57",-21.76987839,-43.32384491
10070525,"Rua Padre José Bonifácio Gemert, 250",-21.77221033,-43.322227
10070557,"Rua Doutor João Lustosa, 139",-21.7700386,-43.32463074
10070512,"Rua Padre José Bonifácio Gemert, 118",-21.77099472,-43.32270992
10070516,"Rua Mariano Alonso A. de Castilho, 39",-21.76983624,-43.32278561
10070583,"Rua José Francisco Garcia, 490",-21.77297828,-43.32162571
10070243,"Avenida Olegário Maciel, 1787",-21.7699453,-43.35711599
10073384,"Rua da Abolição, 15 - Ponto Final do Jardim Glória",-21.75323486,-43.35817337
10071000,"Rua Doutor João Pinheiro, 357",-21.75305176,-43.35693741
10074010,"Rua Padre Café, 777",-21.77194663,-43.35897494
10366652,"Avenida Olegário Maciel, 1985",-21.77089752,-43.35864437
10072761,"Avenida dos Andradas, 275",-21.75368118,-43.35248184
10070995,"Rua Doutor João Pinheiro, 173",-21.7534936,-43.35534346
10073968,"Rua Padre Café, 548",-21.7720395,-43.3567844
10070332,"Rua Padre Café, 318",-21.77215118,-43.35450065
10070265,"Rua Tiradentes, 115",-21.75618647,-43.35510242
10070217,"Rua Tiradentes, 451",-21.75930778,-43.35421992
10070214,"Avenida Olegário Maciel, 921",-21.76333587,-43.35417664
10073604,"Avenida Olegário Maciel, 998",-21.76398966,-43.35424423
10073613,"Avenida Olegário Maciel, 1440 - Ponto Final do Padre Café",-21.76768875,-43.35465622
10070211,"Rua Tiradentes, 681",-21.76117283,-43.35367203
10073609,"Avenida Olegário Maciel, 320 - Ponto Final da Linha 503",-21.75842888,-43.35566306
10072764,"Rua Barão de Cataguases, 398",-21.75534046,-43.35587704
10070198,"Avenida Olegário Maciel, 1601",-21.76889801,-43.35545349
11950038,"Avenida Olegário Maciel, 1310",-21.76661066,-43.35409601
10073615,"Avenida Olegário Maciel, 1205",-21.76602682,-43.3536607
10070215,"Rua Tiradentes, 205",-21.75723457,-43.3548584
10070777,"Avenida Olegário Maciel, 78",-21.75656467,-43.35610819
10073614,"Avenida Olegário Maciel, 1316",-21.7668972,-43.35400641
10073607,"Avenida Olegário Maciel, 454",-21.75962537,-43.35532403
10073606,"Avenida Olegário Maciel, 786",-21.76208994,-43.3546598
10074008,"Rua Padre Café, 557",-21.77215332,-43.35680079
10072885,"Rua São Mateus, 257",-21.77139049,-43.35059285
10073617,"Avenida Olegário Maciel, 1780",-21.7698055,-43.35722584
10070245,"Avenida Olegário Maciel, 1966",-21.77064722,-43.35859066
10073611,"Avenida Olegário Maciel, 1654",-21.76910238,-43.35605943
10073616,"Rua Padre Café, 750",-21.77203257,-43.35885429
10073966,"Rua Padre Café, 315",-21.77225662,-43.35444981
10073962,"Rua Padre Café, 73",-21.7723716,-43.35220408
10071964,"Rua Doutor Romualdo, 155",-21.77053503,-43.34884644
10072760,"Rua Barão de Cataguases, 150",-21.75434475,-43.35371149
10073029,"Rua Quintino Bocaiúva, 108",-21.75141716,-43.35546875
10073378,"Rua Quintino Bocaiúva, 400",-21.75224335,-43.35711062
10073380,"Rua Quintino Bocaiúva, 226",-21.7522193,-43.35573959
10070932,"Rua Capitão Arnaldo de Carvalho, 609",-21.75315063,-43.36006856
10070942,"Rua Capitão Arnaldo de Carvalho, 489",-21.75217628,-43.35926354
10073033,"Rua Capitão Arnaldo de Carvalho, 135",-21.75190525,-43.35654139
10070945,"Rua Capitão Arnaldo de Carvalho, 277",-21.75162273,-43.35774458
10072854,"Avenida Deusdedith Salgado, 4570",-21.81434748,-43.37596583
10072852,"Avenida Deusdedith Salgado, 3800",-21.80410544,-43.37226558
10072856,"Avenida Deusdedith Salgado, 5050",-21.81243939,-43.37553072
10072853,"Avenida Deusdedith Salgado, 5450",-21.81668091,-43.37654185
10072857,"Avenida Deusdedith Salgado, 4550",-21.80717204,-43.37626195
10072863,Alameda Salvaterra - Ponto Final da Linha 508,-21.81710662,-43.37867039
10072861,"Avenida Deusdedith Salgado, 5405",-21.81589731,-43.37596023
10072858,"Avenida Deusdedith Salgado, 4551",-21.8067894,-43.37564468
10072805,"Avenida Deusdedith Salgado, 4451",-21.80512163,-43.37307882
10072859,"Avenida Deusdedith Salgado, 5025",-21.81230216,-43.37514317
10069614,"Avenida Deusdedith Salgado, 3701",-21.80458631,-43.37152195
10071936,"Rua Oscavo Gonzaga Prata, 30",-21.78652605,-43.36146129
10366674,"Rua Silvério da Silveira, 342",-21.77898423,-43.36548337
10071775,"Rua Nossa Senhora da Imaculada Conceição, 110",-21.7794945,-43.36473662
10071459,"Rua Silvério da Silveira, 435 - Ponto Final do Alto Dom Bosco",-21.78039119,-43.36635548
10071445,"Rua Oscavo Gonzaga Prata, 69",-21.78457272,-43.35869741
10071448,"Rua Oscavo Gonzaga Prata, 30",-21.78649712,-43.36165547
10073754,"Rua Vicente Begheli, 315",-21.78077772,-43.36491859
10366669,"Ladeira Alexandre Leonel, 430",-21.78203802,-43.35748474
